index,source,target
217,"≪Jungle Survey≫
Adapt to the Jungle!{j}Deliver 6 Specialty Mushroom{j}Deliver 3 Royal Rhino{j}Deliver 2 Raw Meat{j}Complete Main Objective or
Complete Sub-A or B{j}Zero Rewards
Time Runs out{j}大衆酒場ギルド{j}密林地帯に生える特産キノコ
を６つ探して納めて下さい！
たまに密林を飛んでる昆虫、
≪ロイヤルカブト≫を納品し
て頂いても報酬は払います！
まずは密林を知り、密林に慣
れることから始めて下さい。",
218,"≪Jungle Survey≫
The Jungle's Blue Hunters{j}8 Velociprey{j}4 Velociprey{j}2 Velociprey{j}Complete Main Objective or
Complete Sub-A or B{j}Zero Rewards
Time Runs out{j}大衆酒場ギルド{j}密林をエサ場とする、
青き狩人≪ランポス≫８頭を
討伐してください！
狩人としての狩りの腕前を
計るには丁度よい相手ですよ！",
219,"≪Jungle Survey≫
Rampage in the Jungle!{j}8 Bullfango{j}4 Bullfango{j}2 Bullfango{j}Complete Main Objective or
Complete Sub-A or B{j}Zero Rewards
Time Runs out{j}大衆酒場ギルド{j}密林の暴れん坊、
ブルファンゴの討伐をお願
いします。
今のような寒冷期は、空腹
で気が立っているので、特
に気をつけて下さいね。",
220,"≪Jungle Survey≫
Eating in the Jungle!{j}8 Conga{j}4 Conga{j}2 Conga{j}Complete Main Objective or
Complete Sub-A or B{j}Zero Rewards
Time Runs out{j}大衆酒場ギルド{j}≪コンガ≫のオナラに当たる
と回復系のアイテムが使えな
くなりますよ！臭くなったら
≪消臭玉≫で身体についた
匂いを消して下さいね！",
221,"≪Jungle Survey≫
Eating in the Jungle!{j}8 Conga{j}4 Conga{j}2 Conga{j}Complete Main Objective or
Complete Sub-A or B{j}Zero Rewards
Time Runs out{j}大衆酒場ギルド{j}≪コンガ≫のオナラに当たる
と回復系のアイテムが使えな
くなりますよ！臭くなったら
≪消臭玉≫で身体についた
匂いを消して下さいね！",
222,"≪Desert Survey≫
Hidden in the Desert!{j}8 Ceanataur{j}4 Ceanataur{j}2 Ceanataur{j}Complete Main Objective or
Complete Sub-A or B{j}Zero Rewards
Time Runs out{j}大衆酒場ギルド{j}砂に潜っている≪ヤオザミ≫は
突然飛び出してきます。
走り回っていると危ないので
気をつけてくださいね！
大きな音にびっくりして気絶
するので≪音爆弾≫を忘れずに
もって行ってくださいね！",
223,"≪Jungle Survey≫
The Jungle's Blue Hunters{j}8 Velociprey{j}4 Velociprey{j}2 Velociprey{j}Complete Main Objective or
Complete Sub-A or B{j}Zero Rewards
Time Runs out{j}大衆酒場ギルド{j}密林をエサ場とする、
青き狩人≪ランポス≫８頭を
討伐してください！
狩人としての狩りの腕前を
計るには丁度よい相手ですよ！",
224,"≪Jungle Survey≫
Rampage in the Jungle!{j}8 Bullfango{j}4 Bullfango{j}2 Bullfango{j}Complete Main Objective or
Complete Sub-A or B{j}Zero Rewards
Time Runs out{j}大衆酒場ギルド{j}密林の暴れん坊、
ブルファンゴの討伐をお願
いします。
個体数が増えるこの時期、
毎年各地で被害が相次いで
ギルドも困っています。
ハンターの皆様、ご協力を！
",
225,"≪Jungle Survey≫
Hidden in the Jungle!{j}8 Ceanataur{j}4 Ceanataur{j}2 Ceanataur{j}Complete Main Objective or
Complete Sub-A or B{j}Zero Rewards
Time Runs out{j}大衆酒場ギルド{j}砂に潜っている≪ヤオザミ≫は
突然飛び出してきます。
走り回っていると危ないので
気をつけてくださいね！
大きな音にびっくりして気絶
するので≪音爆弾≫を忘れずに
もって行ってくださいね！",
226,"≪Jungle Survey≫
Adapt to the Jungle!{j}Deliver 6 Specialty Mushroom{j}Deliver 3 Royal Rhino{j}Deliver 2 Raw Meat{j}Complete Main Objective or
Complete Sub-A or B{j}Zero Rewards
Time Runs out{j}大衆酒場ギルド{j}密林地帯に生える特産キノコ
を６つ探して納めて下さい！
たまに密林を飛んでる昆虫、
≪ロイヤルカブト≫を納品し
て頂いても報酬は払います！
まずは密林を知り、密林に慣
れることから始めて下さい。",
227,"≪Jungle Survey≫
Adapt to the Jungle!{j}Deliver 6 Specialty Mushroom{j}Deliver 3 Royal Rhino{j}Deliver 2 Raw Meat{j}Complete Main Objective or
Complete Sub-A or B{j}Zero Rewards
Time Runs out{j}大衆酒場ギルド{j}密林地帯に生える特産キノコ
を６つ探して納めて下さい！
たまに密林を飛んでる昆虫、
≪ロイヤルカブト≫を納品し
て頂いても報酬は払います！
まずは密林を知り、密林に慣
れることから始めて下さい。",
228,"≪Desert Survey≫
The Sand Swimming Wyvern{j}Hunt 1 Cephadrome{j}Deliver 6 Piscine Liver{j}8 Cephalos{j}Complete Main Objective or
Complete Sub-A or B{j}Zero Rewards
Time Runs out{j}大衆酒場ギルド{j}砂の中を自在に泳ぐガレオス
たちは、とにかく狩猟が大変
で、ボスの≪ドスガレオス≫
ときたら、それはもう根気と
の戦いといっても過言じゃ
ないです！大きな音や衝撃で
地上に出すのが大事ですよ！",
229,"≪Desert Survey≫
The Leaping Desert Hunter{j}8 Genprey{j}4 Genprey{j}2 Genprey{j}Complete Main Objective or
Complete Sub-A or B{j}Zero Rewards
Time Runs out{j}大衆酒場ギルド{j}砂漠の狩人≪ゲネポス≫８頭
を討伐してくれる方を募集し
ます！狩人としての狩りの
腕前を計るには丁度よい相手
ですよ！",
230,"≪Desert Survey≫
The Leaping Desert Hunter{j}8 Genprey{j}4 Genprey{j}2 Genprey{j}Complete Main Objective or
Complete Sub-A or B{j}Zero Rewards
Time Runs out{j}大衆酒場ギルド{j}砂漠の狩人≪ゲネポス≫８頭
を討伐してくれる方を募集し
ます！狩人としての狩りの
腕前を計るには丁度よい相手
ですよ！",
231,"≪Swamp Survey≫
The Swamp's Red Hunters{j}8 Ioprey{j}4 Ioprey{j}2 Ioprey{j}Complete Main Objective or
Complete Sub-A or B{j}Zero Rewards
Time Runs out{j}大衆酒場ギルド{j}≪イーオス≫８頭を討伐してく
れる方を募集します！
≪イーオス≫はランポスや、
ゲネポスに比べ一発の攻撃力が
高いので注意して下さい！
",
232,"≪Swamp Survey≫
The Swamp's Red Hunters{j}8 Ioprey{j}4 Ioprey{j}2 Ioprey{j}Complete Main Objective or
Complete Sub-A or B{j}Zero Rewards
Time Runs out{j}大衆酒場ギルド{j}≪イーオス≫８頭を討伐してく
れる方を募集します！
≪イーオス≫はランポスや、
ゲネポスに比べ一発の攻撃力が
高いので注意して下さい！",
233,"≪Jungle Survey≫
Hunter Basics, Mining!{j}Deliver 3 Iron Ore{j}Deliver 5 Stone{j}None{j}Complete Main Objective or
Complete Sub-A{j}Zero Rewards
Time Runs out{j}大衆酒場ギルド{j}鉱石系武器を作りたいハンタ
ーにとって採掘は基本中の基
本ですよ！
まずは、採掘できる場所を知
ることから始めましょう。
崖などにヒビ割れを見つけた
ら、≪ピッケル≫で掘ってみ
てください！",
234,"≪Jungle Survey≫
Hunter Basics, Bugcatching!{j}Deliver 4 Royal Rhino{j}Deliver 3 Bitterbug{j}None{j}Complete Main Objective or
Complete Sub-A{j}Zero Rewards
Time Runs out{j}大衆酒場ギルド{j}狩り場に生息する虫たちは、
武器や防具の生産・強化、ア
イテムの調合など幅広い用途
で用いられています。
虫が飛びかっている場所を見
つけたら、≪虫あみ≫を使っ
て捕まえてみましょう！",
235,"≪Jungle Survey≫
Hunter Basics, Fishing!{j}Deliver 4 Sushifish{j}Deliver 2 Knife Mackerel{j}None{j}Complete Main Objective or
Complete Sub-A{j}Zero Rewards
Time Runs out{j}大衆酒場ギルド{j}狩り場に生息する魚は≪弾の
調合≫にとって欠かせない素
材です！いざという時に慌て
ず対応できるように、釣りの
感覚を体に覚えさせておきま
しょう！
ウキが深く沈んだ時が釣りあ
げるタイミングですよ！",
236,"≪Jungle Survey≫
Hunter Basics, Delivery!{j}Deliver 2 Carnivore Egg{j}Deliver 1 Carnivore Egg{j}None{j}Complete Main Objective or
Complete Sub-A{j}Zero Rewards
Time Runs out{j}大衆酒場ギルド{j}繁殖期はモンスターの卵が入
手できる貴重な季節です。
今回は比較的簡単に運搬でき
る≪肉食竜の卵≫を納品して
ください。運搬中はモンスタ
ーからの攻撃はもちろん、ス
タミナの減りにも注意してく
ださいね！",
237,"≪Desert Survey≫
Hunter Basics, Mining!{j}Deliver 3 Iron Ore{j}Deliver 5 Stone{j}None{j}Complete Main Objective or
Complete Sub-A{j}Zero Rewards
Time Runs out{j}大衆酒場ギルド{j}鉱石系武器を作りたいハンタ
ーにとって採掘は基本中の基
本ですよ！
まずは、採掘できる場所を知
ることから始めましょう。
崖などにヒビ割れを見つけた
ら、≪ピッケル≫で掘ってみ
てください！",
238,"≪Desert Survey≫
Hunter Basics, Fishing!{j}Deliver 4 Glutton Tuna{j}Deliver 2 Sushifish{j}None{j}Complete Main Objective or
Complete Sub-A{j}Zero Rewards
Time Runs out{j}大衆酒場ギルド{j}狩り場に生息する魚は≪弾の
調合≫にとって欠かせない素
材です！いざという時に慌て
ず対応できるように、釣りの
感覚を体に覚えさせておきま
しょう！
ウキが深く沈んだ時が釣りあ
げるタイミングですよ！",
239,"≪Jungle Survey≫
Master the Flash Bomb!{j}Hunt 1 Velocidrome{j}None{j}None{j}Achieve Main Objective{j}Zero Rewards
Time Runs out{j}大衆酒場ギルド{j}≪閃光玉≫をモンスターの目
前に投げると強力な光で目を
くらませることができるんで
すよ。
これを使いこなせば、怖いも
のナシですね！
支給品ボックスに入ってます
から遠慮なく使って下さい！",
240,"≪Jungle Survey≫
Master the Flash Bomb!{j}Hunt 1 Velocidrome{j}None{j}None{j}Achieve Main Objective{j}Zero Rewards
Time Runs out{j}大衆酒場ギルド{j}≪閃光玉≫をモンスターの目
前に投げると強力な光で目を
くらませることができるんで
すよ。
これを使いこなせば、怖いも
のナシですね！
支給品ボックスに入ってます
から遠慮なく使って下さい！",
241,"≪Desert Survey≫
Achieve Flash Bomb Mastery!{j}Hunt 1 Gendrome{j}None{j}None{j}Achieve Main Objective{j}Zero Rewards
Time Runs out{j}大衆酒場ギルド{j}≪閃光玉≫をモンスターの目
前に投げると強力な光で目を
くらませることができるんで
すよ。
これを使いこなせば、怖いも
のナシですね！
支給品ボックスに入ってます
から遠慮なく使って下さい！",
242,"≪Jungle Survey≫
Master the Shock Trap!{j}Hunt 1 Bulldrome{j}None{j}None{j}Achieve Main Objective{j}Zero Rewards
Time Runs out{j}大衆酒場ギルド{j}≪シビレ罠≫や≪落とし穴≫
をモンスターの足元に設置す
れば動きを封じることができ
るんです！
それに、モンスターが弱った
ところを捕らえて≪捕獲用麻
酔玉≫で眠らせれば捕獲する
こともできちゃうスグレモノ
なんですよ！",
243,"≪Desert Survey≫
Master the Shock Trap!{j}Hunt 1 Gendrome{j}None{j}None{j}Achieve Main Objective{j}Zero Rewards
Time Runs out{j}大衆酒場ギルド{j}≪シビレ罠≫や≪落とし穴≫
をモンスターの足元に設置す
れば動きを封じることができ
るんです！
それに、モンスターが弱った
ところを捕らえて≪捕獲用麻
酔玉≫で眠らせれば捕獲する
こともできちゃうスグレモノ
なんですよ！",
244,"≪Jungle Survey≫
Master the Shock Trap!{j}Hunt 1 Velocidrome{j}None{j}None{j}Achieve Main Objective{j}Zero Rewards
Time Runs out{j}大衆酒場ギルド{j}≪シビレ罠≫や≪落とし穴≫
をモンスターの足元に設置す
れば動きを封じることができ
るんです！
それに、モンスターが弱った
ところを捕らえて≪捕獲用麻
酔玉≫で眠らせれば捕獲する
こともできちゃうスグレモノ
なんですよ！",
245,"≪Jungle Survey≫
The Blue Hunter's Nest{j}Hunt 1 Velocidrome{j}12 Velociprey{j}Deliver 8 Specialty Mushroom{j}Complete Main Objective or
Complete Sub-A or B{j}Zero Rewards
Time Runs out{j}大老殿ギルド{j}≪ドスランポス≫は体力を
消耗すると別エリアへ逃げて
体力を回復してしまうわ。
狩人としての狩りの腕前を
計るには丁度いい相手だけど
この季節は、子分のランポス
も多いから注意してね。",
246,"≪Jungle Survey≫
Two Blue Shadows{j}Hunt 2 Velocidrome{j}Deliver 4 Carnivore Egg{j}12 Velociprey{j}Complete Main Objective or
Complete Sub-A or B{j}Zero Rewards
Time Runs out{j}大老殿ギルド{j}密林をエサ場とする、青き
狩人≪ドスランポス≫２頭
の狩猟をお願いするわ。
この大老殿から狩りを再開
するには丁度いい相手ね。
この季節なら子分のランポス
も少ないから…、好機ね。",
247,"≪Jungle Survey≫
Hunt the Leader of the Boars!{j}Hunt 1 Bulldrome{j}20 Vespoid{j}Deliver 5 Royal Rhino{j}Complete Main Objective or
Complete Sub-A or B{j}Zero Rewards
Time Runs out{j}大老殿ギルド{j}密林にはブルファンゴの長
である≪ドスファンゴ≫が
姿を現すことが多いわよ。
かなりタフな相手だから、
討伐ではなく≪シビレ罠≫
などを使って捕獲してしま
うのも有効な手段よ？",
248,"≪Jungle Survey≫
Hunt the Leader of the Boars!{j}Hunt 1 Bulldrome{j}12 Velociprey{j}Deliver 4 Goldenfish{j}Complete Main Objective or
Complete Sub-A or B{j}Zero Rewards
Time Runs out{j}大老殿ギルド{j}ブルファンゴの長である
≪ドスファンゴ≫はタフで
暴れ者。油断したらダメ。
特に今の寒冷期は、空腹で
気が立ってると思うわ。
無理せず≪黄金魚≫を釣っ
て収めてもいいのよ？",
249,"≪Jungle Survey≫
Strange Bird Pursuit{j}Hunt 1 Yian Kut-Ku{j}Deliver 2 Wyvern Tears{j}20 Vespoid{j}Complete Main Objective or
Complete Sub-A or B{j}Zero Rewards
Time Runs out{j}大老殿ギルド{j}この密林で鳥のような奇声が
聞こえたら、それは間違いな
く怪鳥≪イャンクック≫ね。
イャンクックを狩猟すること
ができれば、大老殿でもそこ
そこやれる証拠ね。耳元で音
を鳴らせばナミダをこぼすこ
ともあるかも知れないわね。",
