index,source,target
740,スティールキリーを異なる{j}金属でリメイク。{c03}LV2 通常弾{j}氷結弾{/c}が{c03}速射{/c}対応。,A Steel Cree remade with a{j}different ore. {c03}Rapid fires{/c}{j}{c03}Normal S Lv2{/c} & {c03}Freeze S{/c}.
741,武器とは思えぬ優雅さを醸す{j}軽弩。{c03}電撃弾{/c}が{c03}速射{/c}対応。{j}{c07}ＳＰ武器{/c},Almost too elegant to be a{j}weapon. {c03}Rapid fires{/c} {j}{c03}Thunder S{/c}. {c07}SP weapon{/c}.
742,保湿効果の高い呑竜素材。{j}その性質を損なわないよう細心{j}の注意を払い製作された水弓。,A Bow with good thermal{j}properties due to being made{j}from Pariapuria body parts.
743,保湿効果の高い呑竜素材。{j}その性質を損なわないよう細心{j}の注意を払い製作された水弓。,A Bow with good thermal{j}properties due to being made{j}from Pariapuria body parts.
744,齢を重ね脂の乗り切った呑竜{j}個体を仕留めた狩人の証。{j}{c02}≪剛種武器≫{/c},Proof that a Hunter has{j}taken down a fully grown{j}Pariapuria. {c02}<Tough Weapon>{/c}
745,齢を重ね脂の乗り切った呑竜{j}個体を仕留めた狩人の証。{j}{c02}≪剛種武器≫{/c},Proof that a Hunter has{j}taken down a fully grown{j}Pariapuria. {c02}<Tough Weapon>{/c}
746,アイルーをモチーフにした弓。{j}ネコのようなしなやかな弾性{j}を活かした射撃は強力無比。,"A Felyne-inspired bow that's{j}very supple, and therefore{j}extremely powerful."
747,アイルーをモチーフにした弓。{j}ネコのようなしなやかな弾性{j}を活かした射撃は強力無比。,"A Felyne-inspired bow that's{j}very supple, and therefore{j}extremely powerful."
748,アイルーをモチーフにした弓。{j}ネコのようなしなやかな弾性{j}を活かした射撃は強力無比。,"A Felyne-inspired bow that's{j}very supple, and therefore{j}extremely powerful."
749,アイルーをモチーフにした弓。{j}ネコのようなしなやかな弾性{j}を活かした射撃は強力無比。,"A Felyne-inspired bow that's{j}very supple, and therefore{j}extremely powerful."
750,メラルーをモチーフにした弓。{j}ネコのようなしなやかな弾性{j}を活かした射撃は強力無比。,"A Melynx-inspired bow that's{j}very supple, and therefore{j}extremely powerful."
751,メラルーをモチーフにした弓。{j}ネコのようなしなやかな弾性{j}を活かした射撃は強力無比。,"A Melynx-inspired bow that's{j}very supple, and therefore{j}extremely powerful."
752,メラルーをモチーフにした弓。{j}ネコのようなしなやかな弾性{j}を活かした射撃は強力無比。,"A Melynx-inspired bow that's{j}very supple, and therefore{j}extremely powerful."
753,メラルーをモチーフにした弓。{j}ネコのようなしなやかな弾性{j}を活かした射撃は強力無比。,"A Melynx-inspired bow that's{j}very supple, and therefore{j}extremely powerful."
754,朱に染まった弓。鉱石を使い{j}新しい技術により創られた。,A red bow crafted from ore {j}using brand new techniques.
755,朱に染まった弓。鉱石を使い{j}新しい技術により創られた。,A red bow crafted from ore {j}using brand new techniques.
756,朱に染まった弓。鉱石を使い{j}新しい技術により創られた。,A red bow crafted from ore {j}using brand new techniques.
757,朱に染まった弓。鉱石を使い{j}新しい技術により創られた。,A red bow crafted from ore {j}using brand new techniques.
758,非常に高い耐火性能をもつ{j}棘白竜の素材はボウガンの{j}素材としても一級品である。,Bowgun made from valuable{j}and fire-resistant Espinas{j}body parts.
759,非常に高い耐火性能をもつ{j}棘白竜の素材はボウガンの{j}素材としても一級品である。,Bowgun made from valuable{j}and fire-resistant Espinas{j}body parts.
760,軽くて扱いやすく且つ高性能{j}なライトボウガン。{c03}火炎弾{/c}、{j}{c03}LV1徹甲榴弾{/c}が{c03}速射{/c}対応。,"Lightweight and easy to use,{j}yet powerful. {c03}Rapid fires{/c}{j}{c03}Flaming S{/c} & {c03}Crag S Lv1{/c}."
761,軽くて扱いやすく且つ高性能{j}なライトボウガン。{c03}火炎弾{/c}、{j}{c03}LV1徹甲榴弾{/c}が{c03}速射{/c}対応。,"Lightweight and easy to use,{j}yet powerful. {c03}Rapid fires{/c}{j}{c03}Flaming S{/c} & {c03}Crag S Lv1{/c}."
762,棘白竜の希少な素材を用いて{j}製作された、滅多にお目に{j}かかれない火弓。,A very rarely seen Bow{j}made from precious{j}Espinas body parts.
763,棘白竜の希少な素材を用いて{j}製作された、滅多にお目に{j}かかれない火弓。,A very rarely seen Bow{j}made from precious{j}Espinas body parts.
764,棘白竜の希少な素材を用いて{j}製作された、滅多にお目に{j}かかれない火弓。,A very rarely seen Bow{j}made from precious{j}Espinas body parts.
765,自然の猛威から最後の砦を死守{j}した者の証。{c03}LV2 通常弾{/c}が{j}{c03}超速射{/c}対応。{c02}≪剛種武器≫{/c},Proof that the fortress was{j}defended. {c03}Rapid fire+:{/c}{j}{c03}Normal S Lv2{/c}. {c02}<Tough Weapon>{/c}
766,蓄積した熱を増幅して排熱する{j}”排熱噴射機構”を搭載可能。{j}{c02}≪剛種武器≫{/c},"Fitted with an ""eruption{j}function"" that discharges{j}stored heat. {c02}<Tough Weapon>{/c}"
767,スティールパッファの設計図{j}を元に、異なる金属で新たに{j}開発されたヘビィボウガン。,"Based on the Steel Puffer,{j}this Bowgun was redeveloped{j}using a different mineral."
768,スティールパッファの設計図{j}を元に、異なる金属で新たに{j}開発されたヘビィボウガン。,"Based on the Steel Puffer,{j}this Bowgun was redeveloped{j}using a different mineral."
769,スティールパッファの設計図{j}を元に、異なる金属で新たに{j}開発されたヘビィボウガン。,"Based on the Steel Puffer,{j}this Bowgun was redeveloped{j}using a different mineral."
770,スティールパッファの設計図{j}を元に、異なる金属で新たに{j}開発されたヘビィボウガン。,"Based on the Steel Puffer,{j}this Bowgun was redeveloped{j}using a different mineral."
771,ハンターの功績を称え、{j}ギルドから贈与される{j}ヘビィボウガン。,Heavy Bowgun awarded by the{j}Guild to honor successful{j}Hunters.
772,凄まじい速度で撃ち出される{j}弾丸は俊敏な響狼の如く。{j}{c03}LV1 貫通弾{/c}が{c03}速射{/c}対応。,Fires Orugaron-like bullets at{j}a terrifying speed.{j}{c03}Rapid fires{/c} {c03}Pierce S Lv1{/c}.
773,凄まじい速度で撃ち出される{j}弾丸は俊敏な響狼の如く。{j}{c03}LV1 貫通弾{/c}が{c03}速射{/c}対応。,Fires Orugaron-like bullets at{j}a terrifying speed.{j}{c03}Rapid fires{/c} {c03}Pierce S Lv1{/c}.
774,剛なる響狼の恐銃。{j}{c03}LV1 貫通弾{/c}が{c03}超速射{/c}対応。{j}{c02}≪剛種武器≫{/c},Looks like a steel Orugaron.{j}{c03}Rapid fire+:{/c} {c03}Pierce S Lv1{/c}.{j}{c02}<Tough Weapon>{/c}
775,機械加工で作られた最新鋭の{j}ライトボウガン。{c03}LV1 通常弾{/c}、{j}{c03}火炎弾{/c}が{c03}速射{/c}対応。,"Advanced, machine-produced{j}Light Bowgun. {c03}Rapid fires{/c}{j}{c03}Normal S Lv1{/c} & {c03}Flaming S{/c}."
776,機械加工で作られた最新鋭の{j}ライトボウガン。{c03}LV1 通常弾{/c}、{j}{c03}火炎弾{/c}が{c03}速射{/c}対応。,"Advanced, machine-produced{j}Light Bowgun. {c03}Rapid fires{/c}{j}{c03}Normal S Lv1{/c} & {c03}Flaming S{/c}."
777,機械加工で作られた最新鋭の{j}ライトボウガン。{c03}火炎弾{/c}、{j}{c03}LV1 徹甲榴弾{/c}が{c03}速射{/c}対応。,"Advanced, machine-produced{j}Light Bowgun. {c03}Rapid fires{/c}{j}{c03}Pierce S Lv1{/c} & {c03}Flaming S{/c}."
778,ハンターの功績を称え、ギル{j}ドから贈与される。{c03}LV2 通常弾{/c}{j}{c03}氷結弾{/c}が{c03}速射{/c}対応。,Given to successful Hunters{j}by the Guild. {c03}Rapid fires{/c}{j}{c03}Normal S Lv2{/c} and {c03}Freeze S{/c}.
779,この弓から放たれし矢は{j}真一文字に獲物を襲い、{j}堅い皮をも突き破る。,"Its arrows fly straight and{j}true to their target, and{j}can pierce thick hides."
780,この弓から放たれし矢は{j}真一文字に獲物を襲い、{j}堅い皮をも突き破る。,"Its arrows fly straight and{j}true to their target, and{j}can pierce thick hides."
781,凍てつく氷の矢尻は驚異の{j}貫通力で心臓まで達し、その{j}動きを止める。{c02}≪剛種武器≫{/c},"Penetrates an enemy's hide{j}and freezes it, preventing{j}movement. {c02}<Tough Weapon>{/c}"
782,凍てつく氷の矢尻は驚異の{j}貫通力で心臓まで達し、その{j}動きを止める。{c02}≪剛種武器≫{/c},"Penetrates an enemy's hide{j}and freezes it, preventing{j}movement. {c02}<Tough Weapon>{/c}"
783,邪龍の力を宿した黒き破弓。{j}一度でもその弦を引けば、{j}破壊の旋風が巻き起こる。,Drawing the string of this{j}black Bow unleashes a{j}whirlwind of destruction.
784,フルフルの発電組織を利用し、{j}雷を帯びた矢を放つ、{j}奇怪な雷弓。,A Khezu organ is used to{j}fire arrows that are{j}tinged with thunder.
785,伝承の中で言い伝えられて{j}いた弓。放たれた矢は{j}彼方まで届くと云われている。,"A legendary Bow, its arrows{j}are said to keep flying{j}straight and true forever."
786,伝承の中で言い伝えられて{j}いた弓。放たれた矢は{j}彼方まで届くと云われている。,"A legendary Bow, its arrows{j}are said to keep flying{j}true forever."
787,伝承の中で言い伝えられて{j}いた弓。放たれた矢は{j}彼方まで届くと云われている。,"A legendary Bow, its arrows{j}are said to keep flying{j}true forever."
788,伝承の中で言い伝えられて{j}いた弓。放たれた矢は{j}彼方まで届くと云われている。,"A legendary Bow, its arrows{j}are said to keep flying{j}true forever."
789,放たれた矢は火山の力を{j}得ると云われる大弓。{j}製法は秘伝とされている。,A Bow that fires arrows said{j}to have the power of{j}volcanoes. A secret design.
790,放たれた矢は火山の力を{j}得ると云われる大弓。{j}製法は秘伝とされている。,A Bow that fires arrows said{j}to have the power of{j}volcanoes. A secret design.
791,放たれた矢は火山の力を{j}得ると云われる大弓。{j}製法は秘伝とされている。,A Bow that fires arrows said{j}to have the power of{j}volcanoes. A secret design.
792,放たれた矢は火山の力を{j}得ると云われる大弓。{j}製法は秘伝とされている。,A Bow that fires arrows said{j}to have the power of{j}volcanoes. A secret design.
793,愛好者の多い白い弓。放った{j}矢は、大気を凍りつかせるほ{j}どの冷気をまとうといわれる。,A white Bow that has many{j}fans. It arrows are cold{j}enough to freeze the air.
794,愛好者の多い白い弓。放った{j}矢は、大気を凍りつかせるほ{j}どの冷気をまとうといわれる。,A white Bow that has many{j}fans. It arrows are cold{j}enough to freeze the air.
795,愛好者の多い白い弓。放った{j}矢は、大気を凍りつかせるほ{j}どの冷気をまとうといわれる。,A white Bow that has many{j}fans. It arrows are cold{j}enough to freeze the air.
796,愛好者の多い白い弓。放った{j}矢は、大気を凍りつかせるほ{j}どの冷気をまとうといわれる。,A white Bow that has many{j}fans. It arrows are cold{j}enough to freeze the air.
797,熟練のハンターが手にできる{j}黒い弓。高速で飛ぶ竜をも{j}射抜いたと伝えられる。,Black Bow favored by skilled{j}Hunters. Capable of punching{j}a hole through a Wyvern.
798,熟練のハンターが手にできる{j}黒い弓。高速で飛ぶ竜をも{j}射抜いたと伝えられる。,Black Bow favored by skilled{j}Hunters. Capable of punching{j}a hole through a Wyvern.
799,熟練のハンターが手にできる{j}黒い弓。高速で飛ぶ竜をも{j}射抜いたと伝えられる。,Black Bow favored by skilled{j}Hunters. Capable of punching{j}a hole through a Wyvern.
800,熟練のハンターが手にできる{j}黒い弓。高速で飛ぶ竜をも{j}射抜いたと伝えられる。,Black Bow favored by skilled{j}Hunters. Capable of punching{j}a hole through a Wyvern.
801,夜空に輝く星々をモチーフ{j}にしたロマンチックな弓。{j}弦に触ると少し冷たい。,A romantic Bow inspired by{j}the night sky. Its string is{j}a little cold to the touch.
802,夜空に輝く星々をモチーフ{j}にしたロマンチックな弓。{j}弦に触ると少し冷たい。,A romantic Bow inspired by{j}the night sky. Its string is{j}a little cold to the touch.
803,夜空に輝く星々をモチーフ{j}にしたロマンチックな弓。{j}弦に触ると少し冷たい。,A romantic Bow inspired by{j}the night sky. Its string is{j}a little cold to the touch.
804,夜空に輝く星々をモチーフ{j}にしたロマンチックな弓。{j}弦に触ると少し冷たい。,A romantic Bow inspired by{j}the night sky. Its string is{j}a little cold to the touch.
805,黄に染まった弓。{j}主な素材に鉱石を使用し、{j}新しい技術により創られた。,A yellow Bow crafted mainly{j}from ore using only the very{j}latest techniques.
806,黄に染まった弓。{j}主な素材に鉱石を使用し、{j}新しい技術により創られた。,A yellow Bow crafted mainly{j}from ore using only the very{j}latest techniques.
807,黄に染まった弓。{j}主な素材に鉱石を使用し、{j}新しい技術により創られた。,A yellow Bow crafted mainly{j}from ore using only the very{j}latest techniques.
808,黄に染まった弓。{j}主な素材に鉱石を使用し、{j}新しい技術により創られた。,A yellow Bow crafted mainly{j}from ore using only the very{j}latest techniques.
809,ハンターの功績を称え、ギル{j}ドから贈与される弓。,Bow awarded by the Guild to{j}honor successful Hunters.
810,不気味だが工房自慢の高性能。{j}夜には一層不気味に見える。{j}{c07}ＳＰ武器{/c},"Built with pride but looks{j}rather eerie, especially at{j}night. {c07}SP weapon{/c}."
811,怪しげなライトボウガン。{j}染料は何故か分かっていない。{j}{c07}ＳＰ武器{/c},A suspicious-looking Light{j}Bowgun dyed with a{j}weird substance. {c07}SP weapon{/c}.
812,夜空に輝く星々をモチーフ{j}にしたロマンチックな弓。{j}弦に触ると少し濡れている。,A romantic Bow inspired by{j}the night sky. Its string is{j}wet to the touch.
813,夜空に輝く星々をモチーフ{j}にしたロマンチックな弓。{j}弦に触ると少し濡れている。,A romantic Bow inspired by{j}the night sky. Its string is{j}wet to the touch.
814,夜空に輝く星々をモチーフ{j}にしたロマンチックな弓。{j}弦に触ると少し濡れている。,A romantic Bow inspired by{j}the night sky. Its string is{j}wet to the touch.
815,夜空に輝く星々をモチーフ{j}にしたロマンチックな弓。{j}弦に触ると少し濡れている。,A romantic Bow inspired by{j}the night sky. Its string is{j}wet to the touch.
816,異国の鎧を取り入れたヘビィ{j}ボウガン。響狼の素材を用い{j}た事で飛躍的な軽量化を実現。,Heavy Bowgun with an armor-{j}inspired design. Made from{j}very tough Orugaron parts.
817,異国の鎧を取り入れたヘビィ{j}ボウガン。響狼の素材を用い{j}た事で飛躍的な軽量化を実現。,Heavy Bowgun with an armor-{j}inspired design. Made from{j}very tough Orugaron parts.
818,雲を穿ち、天を割ると伝わる{j}ヘビィボウガン。放つ一撃は{j}誇り高き咆哮。{c02}≪剛種武器≫{/c},A Heavy Bowgun said to be{j}capable of rending the sky{j}in two. {c02}<Tough Weapon>{/c}
819,東方伝来の重弩。{j}麻痺弾を撃つ事に特化した{j}独特の形状をしている。,"Uniquely shaped crossbow{j}from the east, designed to{j}fire arrows that paralyze."
820,東方伝来の重弩。{j}麻痺弾を撃つ事に特化した{j}独特の形状をしている。,"Uniquely shaped crossbow{j}from the east, designed to{j}fire arrows that paralyze."
821,東方伝来の重弩。{j}麻痺弾を撃つ事に特化した{j}独特の形状をしている。,"Uniquely shaped crossbow{j}from the east, designed to{j}fire arrows that paralyze."
822,東方伝来の重弩。{j}毒弾を撃つ事に特化した{j}独特の形状をしている。,"Uniquely shaped crossbow{j}from the east, designed to{j}fire poisoned arrows."
823,東方伝来の重弩。{j}毒弾を撃つ事に特化した{j}独特の形状をしている。,"Uniquely shaped crossbow{j}from the east, designed to{j}fire poisoned arrows."
824,東方伝来の重弩。{j}毒弾を撃つ事に特化した{j}独特の形状をしている。,"Uniquely shaped crossbow{j}from the east, designed to{j}fire poisoned arrows."
825,様々な素材を混ぜ合わせ{j}独特の質感を持つボウガン。{j}職人会心の出来の1つ。,A Bowgun made from a unique{j}blend of materials. Its{j}maker's pride and joy.
826,様々な素材を混ぜ合わせ{j}独特の質感を持つボウガン。{j}職人会心の出来の1つ。,A Bowgun made from a unique{j}blend of materials. Its{j}maker's pride and joy.
827,様々な素材を混ぜ合わせ{j}独特の質感を持つボウガン。{j}職人会心の出来の1つ。,A Bowgun made from a unique{j}blend of materials. Its{j}maker's pride and joy.
828,龍木が素材のライトボウガン。{j}{c03}LV2 通常弾{/c}、{c03}LV1 散弾{/c}が{j}{c03}超速射{/c}対応。{c02}≪剛種武器≫{/c},Bowgun made from Dragonwood.{j}{c03}Rapid fire+:{/c} {c03}Normal S Lv2{/c} &{j}{c03}Pellet S Lv1{/c}. {c02}<Tough Weapon>{/c}
